filename,chroma_stft,centroid,bandwidth,rolloff,zero_cross_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
202312051330_A_1.WAV,0.2560095191001892,2752.580450318766,2112.85078017898,4841.157531738281,0.18590291341145834,-290.9210510253906,56.904605865478516,-16.373430252075195,59.72993087768555,14.155540466308594,11.23254108428955,-9.385504722595215,14.8029146194458,-1.86068594455719,28.842681884765625,-0.19776423275470734,-28.44441032409668,-16.92418098449707,attention
202312051330_A_2.WAV,0.3939087688922882,1697.0737683648172,2445.346825692242,4361.6331129807695,0.05303485576923077,-403.9593505859375,104.38410949707031,34.298667907714844,38.740936279296875,14.336984634399414,14.779913902282715,-18.632436752319336,1.9895052909851074,12.087390899658203,5.76271390914917,0.25386133790016174,1.7472974061965942,-1.8526862859725952,attention
202312051330_A_3.WAV,0.30148327350616455,2663.642315450345,2268.09343822685,5117.948913574219,0.16100056966145834,-306.0316467285156,66.31756591796875,-16.575302124023438,46.54677200317383,13.299690246582031,22.87618064880371,-11.804859161376953,1.0138652324676514,-4.923991680145264,11.3532075881958,8.794589042663574,-3.9218273162841797,-4.831570148468018,attention
202312051330_A_4.WAV,0.3330228626728058,2373.66976332124,2241.234783183547,4524.457256610577,0.13854667467948717,-327.6345520019531,76.73976135253906,-11.213006019592285,44.00675582885742,24.131643295288086,10.780306816101074,-10.00833797454834,8.152091026306152,7.480160236358643,17.28537368774414,-6.962918758392334,-21.986101150512695,-9.556071281433105,attention
202312051330_A_5.WAV,0.33250144124031067,2626.9312304945206,2451.492391405172,5511.521218039773,0.14536354758522727,-304.1294250488281,70.37942504882812,-6.219488143920898,36.63710021972656,17.005226135253906,31.394432067871094,-13.126839637756348,4.911106109619141,3.2006232738494873,-3.817211866378784,-3.3519392013549805,1.271251916885376,-0.9874746799468994,attention
202312051330_A_6.WAV,0.35827964544296265,3138.7077784848284,2473.6315656153733,6357.9345703125,0.2217339409722222,-314.336669921875,52.835777282714844,2.660855293273926,55.242576599121094,10.689942359924316,19.237520217895508,-15.439598083496094,18.696475982666016,-4.404461860656738,14.412569046020508,1.0795217752456665,0.8475282788276672,-7.2005414962768555,attention
202312060835_A_1.WAV,0.3932531774044037,2137.9335312868566,1836.5120700073753,3363.7766634480336,0.13828783356741572,-310.7347412109375,94.9841537475586,-40.8343620300293,29.53620147705078,30.89682388305664,8.896773338317871,-13.57922649383545,0.5358324646949768,3.858750343322754,10.863372802734375,6.386654376983643,13.32112979888916,-6.248496055603027,attention
202312060835_A_2.WAV,0.4818049967288971,2073.3787170950964,2600.8888797606724,5018.133544921875,0.07529296875,-393.6916809082031,96.44313049316406,23.043432235717773,29.25527572631836,17.744592666625977,20.890134811401367,-8.654882431030273,4.551278591156006,1.0321217775344849,6.923025608062744,-2.398146152496338,2.5614206790924072,-0.06603828817605972,attention
202312060835_A_3.WAV,0.391559362411499,2458.121251626993,2399.925414103807,5159.130494986008,0.12793697527985073,-317.0543518066406,72.85295104980469,-6.56336784362793,24.4424991607666,19.12335968017578,17.711915969848633,-9.513487815856934,-0.05053320899605751,-3.0669965744018555,9.900315284729004,0.7964484095573425,8.429526329040527,1.7025096416473389,attention
202312060835_A_4.WAV,0.45456835627555847,2434.078219939276,2619.4501310959877,5607.749692855343,0.10691390498991936,-363.608154296875,83.44873046875,9.985936164855957,28.96649932861328,13.552163124084473,21.322172164916992,-6.834644794464111,3.9503931999206543,1.2148042917251587,6.221248626708984,-0.30237892270088196,3.2779107093811035,-0.9424141049385071,attention
202312060835_A_5.WAV,0.3888862133026123,2952.956947189964,2444.962764538004,5590.168894508671,0.16417257496387283,-287.1560974121094,53.411041259765625,-16.137372970581055,39.455108642578125,11.482720375061035,17.385835647583008,1.3301185369491577,1.0096553564071655,0.7229572534561157,13.61943244934082,0.19456398487091064,10.145895004272461,-0.06848771125078201,attention
202312060835_A_6.WAV,0.4398874342441559,2144.929314109667,2357.193500097311,4699.0925871567915,0.08819262554190752,-333.8639221191406,90.84386444091797,-4.900656700134277,25.18488883972168,8.51240062713623,22.971891403198242,-10.860135078430176,3.1543941497802734,0.1262190341949463,13.220459938049316,5.198485851287842,5.648082733154297,4.576839447021484,attention
202312060835_A_7.WAV,0.3609665632247925,2160.3307692353437,2066.659678889231,3843.2528758612207,0.11313130536417323,-284.8819274902344,82.5791015625,-35.93520736694336,22.282625198364258,14.481778144836426,18.715177536010742,-1.218621015548706,1.3411755561828613,-14.109586715698242,6.065001010894775,3.592484474182129,12.379464149475098,20.616886138916016,attention
202312071152_A_1.WAV,0.37368044257164,2257.9655858624337,1832.1293949750018,3665.744500411184,0.15317896792763158,-247.1601104736328,95.82987976074219,-48.422000885009766,24.413169860839844,33.43274688720703,14.707672119140625,-29.24809455871582,12.178205490112305,-10.361680030822754,9.36523723602295,2.9430291652679443,2.3310084342956543,-10.195442199707031,attention
202312071152_A_2.WAV,0.27944841980934143,2820.7917076495605,2033.0910424236324,4640.020751953125,0.19295828683035715,-217.31112670898438,51.48810958862305,-36.1611213684082,34.70843505859375,33.6543083190918,4.5801310539245605,-20.041635513305664,17.973663330078125,-21.787456512451172,13.170804977416992,-0.21644166111946106,-0.5944737195968628,-7.494081020355225,attention
202312071152_A_3.WAV,0.34834563732147217,2237.1062559100533,2051.5646866295288,4119.122314453125,0.1737603081597222,-274.03106689453125,101.51936340332031,-21.470436096191406,51.20503616333008,12.294537544250488,12.352081298828125,-15.805973052978516,1.4980133771896362,0.3278655409812927,10.30431842803955,-8.239768028259277,-7.699563980102539,-7.12803316116333,attention
202312071152_A_4.WAV,0.26537609100341797,1792.867756996411,1771.9268003978584,2632.2604271673385,0.15024886592741934,-264.0644836425781,118.95600128173828,-27.639144897460938,30.09608268737793,32.16257095336914,20.76434326171875,-22.56987762451172,-1.2468526363372803,3.14100980758667,3.9983150959014893,-3.3165781497955322,3.1227314472198486,-4.150187969207764,attention
202312071152_A_5.WAV,0.24964769184589386,2113.4740845611823,1829.3939754128194,3325.837953629032,0.15317855342741934,-227.63095092773438,99.92962646484375,-36.6259880065918,34.04415512084961,31.950572967529297,17.07912826538086,-26.35700798034668,7.589500904083252,-10.431057929992676,4.520886421203613,-7.091097354888916,8.47198486328125,-0.6466580629348755,attention
202312071152_A_6.WAV,0.32236114144325256,2442.61059646134,1836.8397611615312,3611.3265498991937,0.1849640877016129,-306.2508239746094,89.33685302734375,-37.228721618652344,41.492984771728516,16.7755126953125,24.343191146850586,-20.359359741210938,-1.066315770149231,-4.40186071395874,28.264732360839844,-9.59771728515625,12.813882827758789,-13.388416290283203,attention
202312091146_A_1.WAV,0.260410875082016,2805.4845554351127,1872.1502341065695,4318.712269176136,0.20766749526515152,-492.52825927734375,51.67905807495117,-36.181480407714844,69.93572998046875,22.713016510009766,-10.328964233398438,7.477494239807129,28.774580001831055,-8.661064147949219,-3.0573995113372803,-9.464696884155273,4.561315536499023,12.839200973510742,attention
